state_id,entity_id,state,local_updated,local_changed
27416200,binary_sensor.fridge_contact,on,"2022-12-09 19:37:29",
27416472,binary_sensor.freezer_contact,on,"2022-12-09 19:41:12",
27416498,binary_sensor.freezer_contact,on,"2022-12-09 19:41:27",
27429927,binary_sensor.fridge_contact,on,"2022-12-09 22:32:27",
27431807,binary_sensor.fridge_contact,on,"2022-12-09 22:58:59",
27431998,binary_sensor.fridge_contact,on,"2022-12-09 23:01:22",
27432074,binary_sensor.fridge_contact,on,"2022-12-09 23:02:37",
27432126,binary_sensor.fridge_contact,on,"2022-12-09 23:03:13",
27432509,binary_sensor.fridge_contact,on,"2022-12-09 23:08:26",
27432550,binary_sensor.fridge_contact,on,"2022-12-09 23:08:51",
27432739,binary_sensor.fridge_contact,on,"2022-12-09 23:11:19",
27433053,binary_sensor.fridge_contact,on,"2022-12-09 23:15:19",
27433106,binary_sensor.fridge_contact,on,"2022-12-09 23:15:49",
27433737,binary_sensor.freezer_contact,on,"2022-12-09 23:22:35",
27433743,binary_sensor.fridge_contact,on,"2022-12-09 23:22:37",
27433891,binary_sensor.freezer_contact,on,"2022-12-09 23:24:06",
27434661,binary_sensor.freezer_contact,on,"2022-12-09 23:33:27",
27434671,binary_sensor.fridge_contact,on,"2022-12-09 23:33:30",
27472508,binary_sensor.fridge_contact,on,"2022-12-10 10:01:42",
27472898,binary_sensor.freezer_contact,on,"2022-12-10 10:09:23",
27474147,binary_sensor.fridge_contact,on,"2022-12-10 10:31:11",
27481242,binary_sensor.fridge_contact,on,"2022-12-10 11:56:01",
27481630,binary_sensor.fridge_contact,on,"2022-12-10 12:00:45",
27481779,binary_sensor.fridge_contact,on,"2022-12-10 12:02:15",
27482025,binary_sensor.fridge_contact,on,"2022-12-10 12:04:53",
27482315,binary_sensor.fridge_contact,on,"2022-12-10 12:08:29",
27485256,binary_sensor.fridge_contact,on,"2022-12-10 12:43:02",
27485281,binary_sensor.fridge_contact,on,"2022-12-10 12:43:18",
27485410,binary_sensor.fridge_contact,on,"2022-12-10 12:44:28",
27485456,binary_sensor.fridge_contact,on,"2022-12-10 12:44:53",
27485668,binary_sensor.fridge_contact,on,"2022-12-10 12:46:59",
27486405,binary_sensor.fridge_contact,on,"2022-12-10 12:55:26",
27486462,binary_sensor.fridge_contact,on,"2022-12-10 12:55:58",
27486494,binary_sensor.fridge_contact,on,"2022-12-10 12:56:14",
27486941,binary_sensor.fridge_contact,on,"2022-12-10 13:01:25",
27486984,binary_sensor.fridge_contact,on,"2022-12-10 13:01:49",
27487491,binary_sensor.fridge_contact,on,"2022-12-10 13:07:23",
27488261,binary_sensor.fridge_contact,on,"2022-12-10 13:16:26",
27488343,binary_sensor.fridge_contact,on,"2022-12-10 13:17:16",
27489082,binary_sensor.freezer_contact,on,"2022-12-10 13:26:29",
27489121,binary_sensor.freezer_contact,on,"2022-12-10 13:26:52",
27489704,binary_sensor.freezer_contact,on,"2022-12-10 13:34:14",
27489718,binary_sensor.fridge_contact,on,"2022-12-10 13:34:18",
27490025,binary_sensor.fridge_contact,on,"2022-12-10 13:38:04",
27490203,binary_sensor.fridge_contact,on,"2022-12-10 13:40:30",
27491130,binary_sensor.fridge_contact,on,"2022-12-10 13:51:24",
27492132,binary_sensor.fridge_contact,on,"2022-12-10 14:07:38",
27492435,binary_sensor.fridge_contact,on,"2022-12-10 14:12:47",
27492456,binary_sensor.fridge_contact,on,"2022-12-10 14:13:05",
27492514,binary_sensor.fridge_contact,on,"2022-12-10 14:13:20",
27492618,binary_sensor.fridge_contact,on,"2022-12-10 14:14:37",
27492799,binary_sensor.fridge_contact,on,"2022-12-10 14:16:42",
27492952,binary_sensor.freezer_contact,on,"2022-12-10 14:18:27",
27492960,binary_sensor.fridge_contact,on,"2022-12-10 14:18:30",
27493179,binary_sensor.fridge_contact,on,"2022-12-10 14:20:57",
27493261,binary_sensor.fridge_contact,on,"2022-12-10 14:21:52",
27493514,binary_sensor.freezer_contact,on,"2022-12-10 14:24:52",
27493592,binary_sensor.fridge_contact,on,"2022-12-10 14:25:45",
27493638,binary_sensor.fridge_contact,on,"2022-12-10 14:26:11",
27493642,binary_sensor.freezer_contact,on,"2022-12-10 14:26:13",
27494178,binary_sensor.fridge_contact,on,"2022-12-10 14:32:06",
27494274,binary_sensor.fridge_contact,on,"2022-12-10 14:33:09",
27494419,binary_sensor.fridge_contact,on,"2022-12-10 14:34:55",
27494495,binary_sensor.fridge_contact,on,"2022-12-10 14:35:31",
27494611,binary_sensor.fridge_contact,on,"2022-12-10 14:36:54",
27494707,binary_sensor.fridge_contact,on,"2022-12-10 14:37:52",
27494715,binary_sensor.freezer_contact,on,"2022-12-10 14:37:58",
27495818,binary_sensor.freezer_contact,on,"2022-12-10 14:50:13",
27496163,binary_sensor.fridge_contact,on,"2022-12-10 14:54:16",
27496225,binary_sensor.fridge_contact,on,"2022-12-10 14:54:55",
27496292,binary_sensor.freezer_contact,on,"2022-12-10 14:55:29",
27496319,binary_sensor.freezer_contact,on,"2022-12-10 14:55:43",
27496508,binary_sensor.fridge_contact,on,"2022-12-10 14:57:47",
27497765,binary_sensor.fridge_contact,on,"2022-12-10 15:12:34",
27497774,binary_sensor.freezer_contact,on,"2022-12-10 15:12:38",
27497879,binary_sensor.fridge_contact,on,"2022-12-10 15:14:07",
27497945,binary_sensor.fridge_contact,on,"2022-12-10 15:14:47",
27498074,binary_sensor.freezer_contact,on,"2022-12-10 15:16:11",
27498445,binary_sensor.freezer_contact,on,"2022-12-10 15:20:14",
27499244,binary_sensor.freezer_contact,on,"2022-12-10 15:29:24",
27500235,binary_sensor.fridge_contact,on,"2022-12-10 15:40:24",
27500548,binary_sensor.fridge_contact,on,"2022-12-10 15:43:43",
27501223,binary_sensor.fridge_contact,on,"2022-12-10 15:51:49",
27501668,binary_sensor.fridge_contact,on,"2022-12-10 15:56:51",
27503810,binary_sensor.fridge_contact,on,"2022-12-10 16:20:04",
27503949,binary_sensor.fridge_contact,on,"2022-12-10 16:21:29",
27504243,binary_sensor.fridge_contact,on,"2022-12-10 16:24:20",
27505777,binary_sensor.fridge_contact,on,"2022-12-10 16:41:16",
27506898,binary_sensor.fridge_contact,on,"2022-12-10 16:54:15",
27507452,binary_sensor.fridge_contact,on,"2022-12-10 16:59:50",
27508429,binary_sensor.fridge_contact,on,"2022-12-10 17:10:43",
27511626,binary_sensor.fridge_contact,on,"2022-12-10 17:47:42",
27513492,binary_sensor.fridge_contact,on,"2022-12-10 18:09:29",
27513552,binary_sensor.fridge_contact,on,"2022-12-10 18:09:53",
27515929,binary_sensor.fridge_contact,on,"2022-12-10 18:40:09",
27578270,binary_sensor.fridge_contact,on,"2022-12-11 11:19:07",
27578341,binary_sensor.fridge_contact,on,"2022-12-11 11:19:46",
27578588,binary_sensor.fridge_contact,on,"2022-12-11 11:22:42",
27586822,binary_sensor.fridge_contact,on,"2022-12-11 13:05:50",
27591297,binary_sensor.fridge_contact,on,"2022-12-11 14:23:25",
27591394,binary_sensor.fridge_contact,on,"2022-12-11 14:25:10",
27591688,binary_sensor.fridge_contact,on,"2022-12-11 14:28:52",
27592725,binary_sensor.fridge_contact,on,"2022-12-11 14:41:02",
27592883,binary_sensor.fridge_contact,on,"2022-12-11 14:42:49",
27593526,binary_sensor.fridge_contact,on,"2022-12-11 14:50:13",
27594494,binary_sensor.fridge_contact,on,"2022-12-11 15:01:48",
27602431,binary_sensor.fridge_contact,on,"2022-12-11 16:32:17",
27602557,binary_sensor.fridge_contact,on,"2022-12-11 16:33:42",
27602716,binary_sensor.fridge_contact,on,"2022-12-11 16:35:26",
27605574,binary_sensor.freezer_contact,on,"2022-12-11 17:05:28",
27605746,binary_sensor.fridge_contact,on,"2022-12-11 17:07:28",
27609631,binary_sensor.freezer_contact,on,"2022-12-11 17:51:21",
27609653,binary_sensor.fridge_contact,on,"2022-12-11 17:51:23",
27619181,binary_sensor.fridge_contact,on,"2022-12-11 19:27:42",
27628423,binary_sensor.fridge_contact,on,"2022-12-11 20:56:20",
27628615,binary_sensor.fridge_contact,on,"2022-12-11 20:58:47",
27635825,binary_sensor.fridge_contact,on,"2022-12-11 21:55:15",
27636920,binary_sensor.fridge_contact,on,"2022-12-11 22:07:32",
27636932,binary_sensor.fridge_contact,on,"2022-12-11 22:07:43",
27637428,binary_sensor.fridge_contact,on,"2022-12-11 22:12:35",
27644067,binary_sensor.freezer_contact,on,"2022-12-11 23:21:59",
27686626,binary_sensor.fridge_contact,on,"2022-12-12 10:06:29",
27686672,binary_sensor.fridge_contact,on,"2022-12-12 10:06:58",
27686870,binary_sensor.fridge_contact,on,"2022-12-12 10:09:14",
27687028,binary_sensor.fridge_contact,on,"2022-12-12 10:10:58",
27687433,binary_sensor.fridge_contact,on,"2022-12-12 10:15:53",
27687936,binary_sensor.freezer_contact,on,"2022-12-12 10:22:08",
27688133,binary_sensor.fridge_contact,on,"2022-12-12 10:24:27",
27688283,binary_sensor.fridge_contact,on,"2022-12-12 10:26:23",
27693637,binary_sensor.freezer_contact,on,"2022-12-12 11:57:28",
27694135,binary_sensor.fridge_contact,on,"2022-12-12 12:04:43",
27694206,binary_sensor.fridge_contact,on,"2022-12-12 12:05:54",
27694269,binary_sensor.fridge_contact,on,"2022-12-12 12:06:47",
27694310,binary_sensor.fridge_contact,on,"2022-12-12 12:07:25",
27695877,binary_sensor.fridge_contact,on,"2022-12-12 12:28:54",
27695896,binary_sensor.fridge_contact,on,"2022-12-12 12:29:04",
27698286,binary_sensor.freezer_contact,on,"2022-12-12 12:57:43",
27698300,binary_sensor.fridge_contact,on,"2022-12-12 12:57:53",
27698323,binary_sensor.fridge_contact,on,"2022-12-12 12:58:05",
27701810,binary_sensor.freezer_contact,on,"2022-12-12 13:42:30",
27710297,binary_sensor.fridge_contact,on,"2022-12-12 15:30:23",
27710699,binary_sensor.fridge_contact,on,"2022-12-12 15:35:22",
27711762,binary_sensor.fridge_contact,on,"2022-12-12 15:48:04",
27712047,binary_sensor.fridge_contact,on,"2022-12-12 15:51:25",
27712251,binary_sensor.fridge_contact,on,"2022-12-12 15:53:29",
27712326,binary_sensor.fridge_contact,on,"2022-12-12 15:54:13",
27712367,binary_sensor.fridge_contact,on,"2022-12-12 15:54:35",
27712445,binary_sensor.freezer_contact,on,"2022-12-12 15:55:40",
27712459,binary_sensor.freezer_contact,on,"2022-12-12 15:55:47",
27712525,binary_sensor.fridge_contact,on,"2022-12-12 15:56:20",
27713529,binary_sensor.fridge_contact,on,"2022-12-12 16:07:12",
27715153,binary_sensor.fridge_contact,on,"2022-12-12 16:27:35",
27715284,binary_sensor.fridge_contact,on,"2022-12-12 16:29:18",
27719270,binary_sensor.fridge_contact,on,"2022-12-12 17:21:24",
27719341,binary_sensor.fridge_contact,on,"2022-12-12 17:22:14",
27719804,binary_sensor.fridge_contact,on,"2022-12-12 17:28:30",
27720110,binary_sensor.fridge_contact,on,"2022-12-12 17:31:50",
27720148,binary_sensor.fridge_contact,on,"2022-12-12 17:32:11",
27722896,binary_sensor.fridge_contact,on,"2022-12-12 18:07:27",
27723223,binary_sensor.fridge_contact,on,"2022-12-12 18:11:56",
27723231,binary_sensor.freezer_contact,on,"2022-12-12 18:11:58",
27723266,binary_sensor.fridge_contact,on,"2022-12-12 18:12:12",
27723299,binary_sensor.fridge_contact,on,"2022-12-12 18:12:40",
27723336,binary_sensor.freezer_contact,on,"2022-12-12 18:12:58",
27723422,binary_sensor.fridge_contact,on,"2022-12-12 18:13:59",
27723723,binary_sensor.fridge_contact,on,"2022-12-12 18:17:45",
27723819,binary_sensor.fridge_contact,on,"2022-12-12 18:18:49",
27727296,binary_sensor.fridge_contact,on,"2022-12-12 19:00:41",
27727480,binary_sensor.fridge_contact,on,"2022-12-12 19:02:44",
27729516,binary_sensor.fridge_contact,on,"2022-12-12 19:27:48",
27729884,binary_sensor.fridge_contact,on,"2022-12-12 19:32:11",
27729938,binary_sensor.fridge_contact,on,"2022-12-12 19:32:43",
27730060,binary_sensor.fridge_contact,on,"2022-12-12 19:34:04",
27730390,binary_sensor.fridge_contact,on,"2022-12-12 19:37:49",
27731005,binary_sensor.fridge_contact,on,"2022-12-12 19:45:11",
27735710,binary_sensor.freezer_contact,on,"2022-12-12 20:38:41",
27735956,binary_sensor.freezer_contact,on,"2022-12-12 20:41:27",
27736523,binary_sensor.fridge_contact,on,"2022-12-12 20:48:22",
27736551,binary_sensor.fridge_contact,on,"2022-12-12 20:48:33",
27739410,binary_sensor.fridge_contact,on,"2022-12-12 21:24:21",
27739496,binary_sensor.freezer_contact,on,"2022-12-12 21:24:32",
27746173,binary_sensor.fridge_contact,on,"2022-12-12 22:41:45",
27747621,binary_sensor.fridge_contact,on,"2022-12-12 22:59:05",
27795476,binary_sensor.fridge_contact,on,"2022-12-13 12:01:51",
27795733,binary_sensor.fridge_contact,on,"2022-12-13 12:05:00",
27802627,binary_sensor.fridge_contact,on,"2022-12-13 13:31:11",
27810239,binary_sensor.fridge_contact,on,"2022-12-13 15:08:33",
27810286,binary_sensor.freezer_contact,on,"2022-12-13 15:09:06",
27810801,binary_sensor.fridge_contact,on,"2022-12-13 15:14:48",
27813326,binary_sensor.fridge_contact,on,"2022-12-13 15:50:13",
27813727,binary_sensor.fridge_contact,on,"2022-12-13 15:56:04",
27813763,binary_sensor.fridge_contact,on,"2022-12-13 15:56:31",
27818550,binary_sensor.freezer_contact,on,"2022-12-13 16:52:32",
27818578,binary_sensor.fridge_contact,on,"2022-12-13 16:52:39",
27818625,binary_sensor.fridge_contact,on,"2022-12-13 16:53:00",
27818773,binary_sensor.freezer_contact,on,"2022-12-13 16:54:18",
27818856,binary_sensor.fridge_contact,on,"2022-12-13 16:55:01",
27818930,binary_sensor.fridge_contact,on,"2022-12-13 16:55:43",
27819162,binary_sensor.fridge_contact,on,"2022-12-13 16:58:13",
27819293,binary_sensor.fridge_contact,on,"2022-12-13 16:59:36",
27819316,binary_sensor.fridge_contact,on,"2022-12-13 16:59:44",
27819338,binary_sensor.freezer_contact,on,"2022-12-13 16:59:52",
27833707,binary_sensor.fridge_contact,on,"2022-12-13 19:38:37",
27834027,binary_sensor.fridge_contact,on,"2022-12-13 19:40:48",
27835033,binary_sensor.freezer_contact,on,"2022-12-13 19:47:50",
27835050,binary_sensor.fridge_contact,on,"2022-12-13 19:47:55",
27835157,binary_sensor.fridge_contact,on,"2022-12-13 19:48:35",
27835206,binary_sensor.freezer_contact,on,"2022-12-13 19:48:52",
27836068,binary_sensor.freezer_contact,on,"2022-12-13 19:54:40",
27836680,binary_sensor.freezer_contact,on,"2022-12-13 19:58:54",
27836949,binary_sensor.freezer_contact,on,"2022-12-13 20:00:48",
27838367,binary_sensor.fridge_contact,on,"2022-12-13 20:11:10",
27850400,binary_sensor.fridge_contact,on,"2022-12-13 22:18:54",
27891901,binary_sensor.fridge_contact,on,"2022-12-14 10:29:10",
27891931,binary_sensor.fridge_contact,on,"2022-12-14 10:29:29",
27900191,binary_sensor.fridge_contact,on,"2022-12-14 13:10:46",
27901111,binary_sensor.fridge_contact,on,"2022-12-14 13:24:32",
27901141,binary_sensor.fridge_contact,on,"2022-12-14 13:24:57",
27901169,binary_sensor.fridge_contact,on,"2022-12-14 13:25:22",
27901257,binary_sensor.fridge_contact,on,"2022-12-14 13:26:44",
27907841,binary_sensor.fridge_contact,on,"2022-12-14 15:01:17",
27907875,binary_sensor.fridge_contact,on,"2022-12-14 15:01:38",
27907905,binary_sensor.fridge_contact,on,"2022-12-14 15:02:00",
27907994,binary_sensor.fridge_contact,on,"2022-12-14 15:02:55",
27912490,binary_sensor.fridge_contact,on,"2022-12-14 15:59:26",
27920439,binary_sensor.fridge_contact,on,"2022-12-14 17:44:11",
27920653,binary_sensor.fridge_contact,on,"2022-12-14 17:46:52",
27920702,binary_sensor.fridge_contact,on,"2022-12-14 17:47:34",
27927294,binary_sensor.fridge_contact,on,"2022-12-14 19:08:59",
27928555,binary_sensor.fridge_contact,on,"2022-12-14 19:25:29",
27933769,binary_sensor.fridge_contact,on,"2022-12-14 20:27:40",
27933821,binary_sensor.fridge_contact,on,"2022-12-14 20:28:10",
27938310,binary_sensor.fridge_contact,on,"2022-12-14 21:20:40",
27938538,binary_sensor.fridge_contact,on,"2022-12-14 21:23:03",
27938734,binary_sensor.fridge_contact,on,"2022-12-14 21:25:09",
27938806,binary_sensor.fridge_contact,on,"2022-12-14 21:25:54",
27939889,binary_sensor.fridge_contact,on,"2022-12-14 21:38:00",
27940050,binary_sensor.fridge_contact,on,"2022-12-14 21:39:08",
27940115,binary_sensor.fridge_contact,on,"2022-12-14 21:39:27",
27940638,binary_sensor.fridge_contact,on,"2022-12-14 21:42:57",
27941816,binary_sensor.fridge_contact,on,"2022-12-14 21:50:55",
27946527,binary_sensor.fridge_contact,on,"2022-12-14 22:36:47",
27946809,binary_sensor.fridge_contact,on,"2022-12-14 22:40:12",
27947692,binary_sensor.fridge_contact,on,"2022-12-14 22:50:48",
27983868,binary_sensor.freezer_contact,on,"2022-12-15 08:33:29",
27983876,binary_sensor.fridge_contact,on,"2022-12-15 08:33:32",
27989266,binary_sensor.fridge_contact,on,"2022-12-15 09:41:11",
27997432,binary_sensor.fridge_contact,on,"2022-12-15 11:18:52",
28019573,binary_sensor.fridge_contact,on,"2022-12-15 16:39:31",
28019728,binary_sensor.fridge_contact,on,"2022-12-15 16:41:34",
28019817,binary_sensor.fridge_contact,on,"2022-12-15 16:42:39",
28020126,binary_sensor.fridge_contact,on,"2022-12-15 16:45:43",
28020758,binary_sensor.fridge_contact,on,"2022-12-15 16:52:14",
28021156,binary_sensor.fridge_contact,on,"2022-12-15 16:56:08",
28021217,binary_sensor.fridge_contact,on,"2022-12-15 16:56:40",
28021724,binary_sensor.fridge_contact,on,"2022-12-15 17:02:27",
28022947,binary_sensor.fridge_contact,on,"2022-12-15 17:16:33",
28023057,binary_sensor.fridge_contact,on,"2022-12-15 17:17:41",
28023084,binary_sensor.fridge_contact,on,"2022-12-15 17:17:52",
28023254,binary_sensor.fridge_contact,on,"2022-12-15 17:19:26",
28024705,binary_sensor.fridge_contact,on,"2022-12-15 17:35:50",
28024764,binary_sensor.fridge_contact,on,"2022-12-15 17:36:23",
28029718,binary_sensor.fridge_contact,on,"2022-12-15 18:42:36",
28031442,binary_sensor.fridge_contact,on,"2022-12-15 19:03:05",
28035248,binary_sensor.freezer_contact,on,"2022-12-15 19:46:30",
28035257,binary_sensor.fridge_contact,on,"2022-12-15 19:46:34",
28040926,binary_sensor.fridge_contact,on,"2022-12-15 20:53:38",
28042837,binary_sensor.fridge_contact,on,"2022-12-15 21:16:08",
28054434,binary_sensor.fridge_contact,on,"2022-12-15 23:37:23",
28054509,binary_sensor.fridge_contact,on,"2022-12-15 23:38:33",
28054529,binary_sensor.fridge_contact,on,"2022-12-15 23:38:45",
28082750,binary_sensor.fridge_contact,on,"2022-12-16 08:25:41",
28082760,binary_sensor.freezer_contact,on,"2022-12-16 08:25:47",
28082861,binary_sensor.freezer_contact,on,"2022-12-16 08:26:49",
28083059,binary_sensor.freezer_contact,on,"2022-12-16 08:28:51",
28083079,binary_sensor.freezer_contact,on,"2022-12-16 08:29:01",
28083132,binary_sensor.freezer_contact,on,"2022-12-16 08:29:37",
28083195,binary_sensor.fridge_contact,on,"2022-12-16 08:30:14",
28085051,binary_sensor.fridge_contact,on,"2022-12-16 08:53:34",
28085137,binary_sensor.freezer_contact,on,"2022-12-16 08:54:43",
28087694,binary_sensor.fridge_contact,on,"2022-12-16 09:27:43",
28088443,binary_sensor.fridge_contact,on,"2022-12-16 09:37:42",
28098790,binary_sensor.fridge_contact,on,"2022-12-16 11:48:43",
28103301,binary_sensor.fridge_contact,on,"2022-12-16 12:40:03",
28104394,binary_sensor.fridge_contact,on,"2022-12-16 12:52:48",
28111036,binary_sensor.fridge_contact,on,"2022-12-16 14:14:19",
28111243,binary_sensor.fridge_contact,on,"2022-12-16 14:16:51",
28112165,binary_sensor.fridge_contact,on,"2022-12-16 14:28:10",
28112242,binary_sensor.fridge_contact,on,"2022-12-16 14:28:52",
28115833,binary_sensor.fridge_contact,on,"2022-12-16 15:09:25",
28115960,binary_sensor.fridge_contact,on,"2022-12-16 15:11:06",
28123355,binary_sensor.fridge_contact,on,"2022-12-16 16:42:57",
28125323,binary_sensor.fridge_contact,on,"2022-12-16 17:06:24",
28125391,binary_sensor.fridge_contact,on,"2022-12-16 17:06:45",
28127211,binary_sensor.fridge_contact,on,"2022-12-16 17:19:05",
28127497,binary_sensor.fridge_contact,on,"2022-12-16 17:21:01",
28130659,binary_sensor.fridge_contact,on,"2022-12-16 17:52:59",
28136827,binary_sensor.fridge_contact,on,"2022-12-16 19:18:31",
28139526,binary_sensor.fridge_contact,on,"2022-12-16 20:06:35",
28140805,binary_sensor.fridge_contact,on,"2022-12-16 20:29:40",
28140825,binary_sensor.fridge_contact,on,"2022-12-16 20:29:57",
28156208,binary_sensor.fridge_contact,on,"2022-12-17 00:14:48",
28156400,binary_sensor.fridge_contact,on,"2022-12-17 00:18:23",
28156440,binary_sensor.fridge_contact,on,"2022-12-17 00:18:45",
28158292,binary_sensor.fridge_contact,on,"2022-12-17 00:44:44",
28159612,binary_sensor.fridge_contact,on,"2022-12-17 01:01:47",
28159681,binary_sensor.fridge_contact,on,"2022-12-17 01:02:38",
28159712,binary_sensor.freezer_contact,on,"2022-12-17 01:02:51",
28191577,binary_sensor.fridge_contact,on,"2022-12-17 10:06:37",
28193976,binary_sensor.fridge_contact,on,"2022-12-17 11:01:58",
28193993,binary_sensor.fridge_contact,on,"2022-12-17 11:02:07",
28194096,binary_sensor.fridge_contact,on,"2022-12-17 11:03:52",
28194251,binary_sensor.fridge_contact,on,"2022-12-17 11:05:42",
28194309,binary_sensor.fridge_contact,on,"2022-12-17 11:06:26",
28194399,binary_sensor.fridge_contact,on,"2022-12-17 11:07:36",
28195143,binary_sensor.fridge_contact,on,"2022-12-17 11:16:53",
28195799,binary_sensor.fridge_contact,on,"2022-12-17 11:25:28",
28196376,binary_sensor.fridge_contact,on,"2022-12-17 11:32:47",
28196493,binary_sensor.fridge_contact,on,"2022-12-17 11:34:06",
28196629,binary_sensor.fridge_contact,on,"2022-12-17 11:35:45",
28196703,binary_sensor.fridge_contact,on,"2022-12-17 11:36:41",
28196733,binary_sensor.fridge_contact,on,"2022-12-17 11:37:06",
28196873,binary_sensor.fridge_contact,on,"2022-12-17 11:38:41",
28212678,binary_sensor.fridge_contact,on,"2022-12-17 15:16:09",
28212711,binary_sensor.fridge_contact,on,"2022-12-17 15:16:27",
28212823,binary_sensor.fridge_contact,on,"2022-12-17 15:17:40",
28213318,binary_sensor.fridge_contact,on,"2022-12-17 15:23:23",
28213545,binary_sensor.fridge_contact,on,"2022-12-17 15:25:47",
28214089,binary_sensor.fridge_contact,on,"2022-12-17 15:32:02",
28214235,binary_sensor.fridge_contact,on,"2022-12-17 15:33:55",
28215447,binary_sensor.fridge_contact,on,"2022-12-17 15:47:55",
28216220,binary_sensor.fridge_contact,on,"2022-12-17 15:58:32",
28216597,binary_sensor.fridge_contact,on,"2022-12-17 16:05:09",
28216633,binary_sensor.fridge_contact,on,"2022-12-17 16:05:28",
28216917,binary_sensor.fridge_contact,on,"2022-12-17 16:09:38",
28217717,binary_sensor.fridge_contact,on,"2022-12-17 16:19:28",
28219870,binary_sensor.fridge_contact,on,"2022-12-17 16:44:40",
28219888,binary_sensor.fridge_contact,on,"2022-12-17 16:44:50",
28221829,binary_sensor.fridge_contact,on,"2022-12-17 17:09:15",
28222741,binary_sensor.fridge_contact,on,"2022-12-17 17:19:41",
28224433,binary_sensor.fridge_contact,on,"2022-12-17 17:40:33",
28225339,binary_sensor.fridge_contact,on,"2022-12-17 17:51:05",
28225544,binary_sensor.freezer_contact,on,"2022-12-17 17:53:31",
28225592,binary_sensor.fridge_contact,on,"2022-12-17 17:53:57",
28225659,binary_sensor.fridge_contact,on,"2022-12-17 17:54:39",
28225673,binary_sensor.freezer_contact,on,"2022-12-17 17:54:48",
28241048,binary_sensor.fridge_contact,on,"2022-12-17 21:03:14",
28241180,binary_sensor.fridge_contact,on,"2022-12-17 21:04:48",
28287640,binary_sensor.fridge_contact,on,"2022-12-18 11:03:53",
28287671,binary_sensor.freezer_contact,on,"2022-12-18 11:04:11",
28287754,binary_sensor.freezer_contact,on,"2022-12-18 11:05:18",
28287832,binary_sensor.freezer_contact,on,"2022-12-18 11:06:12",
28287851,binary_sensor.fridge_contact,on,"2022-12-18 11:06:25",
28288113,binary_sensor.freezer_contact,on,"2022-12-18 11:09:36",
28288147,binary_sensor.fridge_contact,on,"2022-12-18 11:09:59",
28288201,binary_sensor.fridge_contact,on,"2022-12-18 11:10:32",
28288207,binary_sensor.freezer_contact,on,"2022-12-18 11:10:37",
28288255,binary_sensor.freezer_contact,on,"2022-12-18 11:11:02",
28288259,binary_sensor.fridge_contact,on,"2022-12-18 11:11:04",
28291009,binary_sensor.fridge_contact,on,"2022-12-18 11:43:23",
28291459,binary_sensor.fridge_contact,on,"2022-12-18 11:47:38",
28291694,binary_sensor.fridge_contact,on,"2022-12-18 11:49:52",
28291726,binary_sensor.fridge_contact,on,"2022-12-18 11:50:05",
28291889,binary_sensor.fridge_contact,on,"2022-12-18 11:51:32",
28291917,binary_sensor.fridge_contact,on,"2022-12-18 11:51:45",
28292314,binary_sensor.fridge_contact,on,"2022-12-18 11:55:13",
28292341,binary_sensor.fridge_contact,on,"2022-12-18 11:55:26",
28292747,binary_sensor.fridge_contact,on,"2022-12-18 11:59:12",
28301713,binary_sensor.fridge_contact,on,"2022-12-18 13:30:03",
28302183,binary_sensor.freezer_contact,on,"2022-12-18 13:35:01",
28302256,binary_sensor.freezer_contact,on,"2022-12-18 13:35:41",
28302265,binary_sensor.freezer_contact,on,"2022-12-18 13:35:47",
28302323,binary_sensor.freezer_contact,on,"2022-12-18 13:36:26",
28302336,binary_sensor.freezer_contact,on,"2022-12-18 13:36:31",
28302389,binary_sensor.freezer_contact,on,"2022-12-18 13:37:04",
28310883,binary_sensor.fridge_contact,on,"2022-12-18 15:12:03",
28315279,binary_sensor.fridge_contact,on,"2022-12-18 16:01:43",
28315988,binary_sensor.fridge_contact,on,"2022-12-18 16:09:51",
28316102,binary_sensor.fridge_contact,on,"2022-12-18 16:11:14",
28316182,binary_sensor.fridge_contact,on,"2022-12-18 16:12:06",
28316786,binary_sensor.fridge_contact,on,"2022-12-18 16:18:41",
28319374,binary_sensor.fridge_contact,on,"2022-12-18 16:48:09",
28320314,binary_sensor.fridge_contact,on,"2022-12-18 16:58:43",
28320529,binary_sensor.fridge_contact,on,"2022-12-18 17:01:11",
28386703,binary_sensor.fridge_contact,on,"2022-12-19 12:06:06",
28386717,binary_sensor.freezer_contact,on,"2022-12-19 12:06:14",
28388681,binary_sensor.fridge_contact,on,"2022-12-19 12:32:37",
28389081,binary_sensor.fridge_contact,on,"2022-12-19 12:37:39",
28389201,binary_sensor.fridge_contact,on,"2022-12-19 12:38:55",
28389433,binary_sensor.fridge_contact,on,"2022-12-19 12:41:44",
28389583,binary_sensor.fridge_contact,on,"2022-12-19 12:43:39",
28389804,binary_sensor.fridge_contact,on,"2022-12-19 12:46:26",
28390151,binary_sensor.fridge_contact,on,"2022-12-19 12:51:01",
28390203,binary_sensor.fridge_contact,on,"2022-12-19 12:51:32",
28390268,binary_sensor.fridge_contact,on,"2022-12-19 12:52:11",
28390295,binary_sensor.fridge_contact,on,"2022-12-19 12:52:34",
28390374,binary_sensor.fridge_contact,on,"2022-12-19 12:53:27",
28404982,binary_sensor.fridge_contact,on,"2022-12-19 15:52:18",
28405003,binary_sensor.freezer_contact,on,"2022-12-19 15:52:24",
